endTime,artistName,trackName,msPlayed
2021-07-27 02:45,Mac Miller,Weekend (feat. Miguel),208080
2021-07-27 02:48,Cordae,Dream in Color,182974
2021-07-27 02:52,Sonder,Nobody But You,213214
2021-07-27 02:56,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",224042
2021-07-27 02:58,Joey Bada$$,Love Is Only a Feeling,152041
2021-07-27 03:00,mike.,life got crazy,138928
2021-07-27 03:04,mike.,Mirrors on the Ceiling,214804
2021-07-27 03:08,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",222986
2021-07-27 03:11,Phora,Numb Pt. 2,173512
2021-07-27 03:14,Jack Harlow,Already Best Friends (feat. Chris Brown),197031
2021-07-27 03:16,Russ,STATUS,6244
2021-07-27 03:16,J. Cole,i n t e r l u d e,133021
2021-07-27 03:19,Russ,STATUS,143415
2021-07-27 03:22,Wale,Good Vibes (Za),172030
2021-07-27 03:25,Tai Verdes,FEELING THIS BAD NEVER FELT SO GREAT,173733
2021-07-27 03:27,Russ,"Psycho, Pt. 2",161985
2021-07-27 03:29,Russ,UGLY (feat. Lil Baby),108534
2021-07-27 03:32,The Beatles,Here Comes The Sun - Remastered 2009,185733
2021-07-27 03:39,The Beatles,Hey Jude - Remastered 2009,431333
2021-07-27 03:44,The Beatles,Come Together - Remastered 2009,259947
2021-07-27 03:48,The Beatles,Let It Be - Remastered 2009,243027
2021-07-27 05:27,The Beatles,I Want To Hold Your Hand - Remastered 2009,107598
2021-07-27 05:30,PnB Rock,Forever Never (feat. Swae Lee & Pink Sweat$),180958
2021-07-27 05:33,Russ,Private,189777
2021-07-27 05:35,Russ,SMALL TALK,121148
2021-07-27 05:38,Wale,Good Vibes (Za),172030
2021-07-27 05:41,Ty Dolla $ign,"By Yourself (feat. Bryson Tiller, Jhené Aiko & Mustard) - Remix",184722
2021-07-27 05:46,Trippie Redd,Excitement (feat. PARTYNEXTDOOR),283285
2021-07-27 05:49,blackbear,cheers (with Wiz Khalifa),201009
2021-07-27 05:52,mike.,life got crazy,138928
2021-07-27 05:56,mike.,These Days,268565
2021-07-27 05:59,Roy Woods,Touch You,158737
2021-07-27 06:03,Wiz Khalifa,The Thrill,234333
2021-07-27 06:37,Hollywood Undead,Undead,265053
2021-07-27 06:40,Jorge Quintero,300 Violin Orchestra,178025
2021-07-27 06:42,Linkin Park,Bleed It Out,166373
2021-07-27 06:46,Andy Mineo,You Can't Stop Me,239961
2021-07-27 06:50,Roy Jones Jr.,Can't Be Touched (feat. Mr. Magic & Trouble),214400
2021-07-27 06:54,Rob Bailey & The Hustle Standard,Hungry,265824
2021-07-27 06:58,Fort Minor,Remember the Name (feat. Styles of Beyond),230493
2021-07-27 07:04,Kanye West,Champions,334253
2021-07-27 07:07,Sum 41,The Hell Song,198493
2021-07-27 07:11,Kid Ink,Hell & Back,250558
2021-07-27 07:15,Papa Roach,Last Resort,199906
2021-07-27 07:19,Lupe Fiasco,The Show Goes On,239613
2021-07-27 07:22,DaBaby,Itch,216240
2021-07-27 07:25,T. Powell,"Clear Eyes, Full Heart, Can't Lose",176488
2021-07-27 08:40,Tee Grizzley,First Day Out,132707
2021-07-27 18:47,SAINt JHN,Sucks To Be You,54921
2021-07-27 18:48,Wiz Khalifa,The Thrill,6037
2021-07-27 18:51,Wiz Khalifa,The Thrill,228947
2021-07-27 19:16,Russ,Cheers,40339
2021-07-27 23:38,ayokay,Kings of Summer,222644
2021-07-27 23:42,Chuck Berry,Johnny B. Goode,41795
2021-07-27 23:45,Galantis,No Money,162005
2021-07-27 23:50,Just A Gent,Limelight (NGHTMRE Remix),254896
2021-07-27 23:53,Louis The Child,The City (with Quinn XCII),186046
2021-07-28 00:00,AC/DC,Highway to Hell,208400
2021-07-28 00:03,AJR,Sober Up (feat. Rivers Cuomo),218763
2021-07-28 00:08,Flume,Take a Chance (feat Little Dragon),263598
2021-07-28 00:10,Still Woozy,Goodie Bag,146390
2021-07-28 00:10,KILLY,No Sad No Bad,5038
2021-07-28 00:14,Hozier,Angel of Small Death and the Codeine Scene,219213
2021-07-28 00:17,Anderson .Paak,Come Down,169726
2021-07-28 00:56,Hippo Campus,Buttercup,45643
2021-07-28 00:59,Rihanna,FourFiveSeconds,188238
2021-07-28 05:16,Juanes,La Camisa Negra,163206
2021-07-28 05:20,Surfaces,Heaven Falls / Fall on Me,239938
2021-07-28 05:24,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),243693
2021-07-28 05:28,Anthony B,World A Reggae Music,223690
2021-07-28 05:32,Cupid,Cupid Shuffle,230944
2021-07-28 05:36,Bryce Vine,Sunflower Seeds,228443
2021-07-28 05:39,Wiz Khalifa,See You Again (feat. Charlie Puth),229452
2021-07-28 05:43,BØRNS,Electric Love,217950
2021-07-28 05:47,Bonnie Raitt,Angel from Montgomery - 2008 Remaster,238694
2021-07-28 05:52,Jim Rovers,Play That Funky Music White Boy,281200
2021-07-28 05:52,Omar Apollo,Hit Me Up,23460
2021-07-28 05:55,Omar Apollo,Hit Me Up,140780
2021-07-28 05:58,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),220319
2021-07-28 06:01,Rainbow Kitten Surprise,It's Called: Freefall,152293
2021-07-28 06:05,Fantan Mojah,Rasta Got Soul,265082
2021-07-28 06:08,Frank Sinatra,Fly Me To The Moon,147146
2021-07-28 06:12,The Neighbourhood,Sweater Weather,240400
2021-07-28 06:16,Chronixx,Here Comes Trouble,234586
2021-07-28 06:19,The Head And The Heart,Honeybee,196055
2021-07-28 06:21,Still Woozy,Goodie Bag,146390
2021-07-28 06:25,Bryce Vine,Sunflower Seeds,228610
2021-07-28 06:30,Fruit Bats,When U Love Somebody,271160
2021-07-28 06:33,Summer Salt,Candy Wrappers,194418
2021-07-28 07:57,Action Bronson,Latin Grammys,20757
2021-07-28 07:57,Jedi Mind Tricks,Design in Malice,3413
2021-07-28 07:57,Juanes,La Camisa Negra,53609
2021-07-28 07:57,Action Bronson,Dmtri,3200
2021-07-28 07:57,Gorillaz,Feel Good Inc.,124618
2021-07-28 08:02,Mac Miller,Red Dot Music,320982
2021-07-28 08:05,Meyhem Lauren,5 Wagon,140000
2021-07-28 08:08,Action Bronson,Seven Series Triplets (feat. Prodigy and Raekwon),211466
2021-07-28 08:14,A$AP Rocky,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",372173
2021-07-28 08:20,Action Bronson,A Light in the Addict (feat. Party Supplies and Black Atlass),333665
2021-07-28 08:26,Alice In Chains,Rooster,374333
2021-07-28 08:27,Alice In Chains,Untitled,43493
2021-07-28 08:33,Alice In Chains,Down In A Hole,338226
2021-07-28 08:37,Alice In Chains,Angry Chair,287800
2021-07-28 08:41,Alice In Chains,God Smack,230733
2021-07-28 08:47,Alice In Chains,Sickman,329400
2021-07-28 08:50,Alice In Chains,Would?,206773
2021-07-28 08:53,Alice In Chains,Them Bones,149466
2021-07-28 08:58,Alice In Chains,Dirt,316533
2021-07-28 09:01,Alice In Chains,Dam That River,189360
2021-07-28 09:06,Alice In Chains,Junkhead,309840
2021-07-28 09:12,Alice In Chains,Hate To Feel,316200
2021-07-28 09:18,Alice In Chains,Rain When I Die,361706
2021-07-28 09:22,Alice In Chains,Nutshell,259200
2021-07-28 09:25,Queens of the Stone Age,Go With The Flow,187120
2021-07-28 09:29,Audioslave,Doesn't Remind Me,255000
2021-07-28 09:33,Blind Melon,No Rain,217106
2021-07-28 09:37,Pearl Jam,Daughter (Remastered),234333
2021-07-28 09:40,Alice In Chains,Brush Away,202093
2021-07-28 09:46,Soundgarden,Black Hole Sun,318586
2021-07-28 09:50,The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",254626
2021-07-28 09:51,Queens of the Stone Age,I Sat by the Ocean,44658
2021-07-28 19:14,Queens of the Stone Age,I Sat by the Ocean,7744
2021-07-28 19:18,J Balvin,Qué Más Pues?,217773
2021-07-28 19:21,Billie Eilish,Lost Cause,212496
2021-07-28 19:25,Bruno Mars,Leave The Door Open,242096
2021-07-28 19:29,Rauw Alejandro,Todo De Ti,199604
2021-07-28 19:31,Anne-Marie,Our Song,163733
2021-07-28 19:34,Masked Wolf,Astronaut In The Ocean,132780
2021-07-28 19:37,Calvin Harris,By Your Side (feat. Tom Grennan),189671
2021-07-28 19:41,Dua Lipa,Love Again,258004
2021-07-28 19:45,Doja Cat,Kiss Me More (feat. SZA),208866
2021-07-28 19:48,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013
2021-07-28 19:51,Galantis,Heartbreak Anthem (with David Guetta & Little Mix),183725
2021-07-28 19:54,OneRepublic,Run,169010
2021-07-28 19:57,Doja Cat,You Right,186173
2021-07-28 21:51,Post Malone,Motley Crew,2197
2021-07-28 21:51,BØRNS,Electric Love,3242
2021-07-28 21:51,Lil Nas X,MONTERO (Call Me By Your Name),128277
2021-07-28 21:55,Plain White T's,Hey There Delilah,232533
2021-07-28 22:02,Sonny Cleveland,Move On,174090
2021-07-28 22:03,Iyaz,Replay,110797
2021-07-28 22:08,Fantan Mojah,Rasta Got Soul,265082
2021-07-28 22:49,Mellow Mood,Inna Jamaica,281497
2021-07-28 22:53,fun.,We Are Young (feat. Janelle Monáe),250626
2021-07-28 22:58,Fruit Bats,When U Love Somebody,271160
2021-07-29 03:22,Haddaway,"What Is Love - 7"" Mix",158941
2021-07-29 03:26,Summer Salt,Candy Wrappers,194418
2021-07-29 03:28,Rainbow Kitten Surprise,It's Called: Freefall,152293
2021-07-29 03:28,Haddaway,"What Is Love - 7"" Mix",111691
2021-07-29 03:32,Fantan Mojah,Rasta Got Soul,265083
2021-07-29 03:37,Yellow Days,Gap in the Clouds,280074
2021-07-29 03:41,Juanes,La Camisa Negra,216707
2021-07-29 03:43,Still Woozy,Goodie Bag,146390
2021-07-29 03:48,Fruit Bats,When U Love Somebody,271160
2021-07-29 03:51,Neon Trees,Animal,212293
2021-07-29 03:54,Anderson .Paak,Come Down,169727
2021-07-29 03:57,Vulfpeck,Back Pocket,181260
2021-07-29 04:00,Dr. Dog,Nellie,151348
2021-07-29 04:01,Dr. Dog,Nellie,66428
2021-07-29 04:05,fun.,We Are Young (feat. Janelle Monáe),250626
2021-07-29 04:08,KALEO,Way down We Go,213706
2021-07-29 04:13,Imogen Heap,Hide and Seek,268979
2021-07-29 04:16,The Strumbellas,Spirits,203653
2021-07-29 04:20,Phony Ppl,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,194594
2021-07-29 04:23,Vulfpeck,Back Pocket,181259
2021-07-29 04:27,Surfaces,Heaven Falls / Fall on Me,240597
2021-07-29 04:31,Stevie Wonder,I Just Called To Say I Love You,262240
2021-07-29 04:35,Cupid,Cupid Shuffle,231360
2021-07-29 04:42,Jacob Collier,All Night Long (feat. Take 6),439000
2021-07-29 04:45,Still Woozy,Window,139293
2021-07-29 04:48,Cyndi Lauper,True Colors,227600
2021-07-29 04:52,Summer Salt,Candy Wrappers,194418
2021-07-29 04:55,Gorillaz,Feel Good Inc.,222640
2021-07-29 05:00,Chronixx,"Selassie Souljahz (feat. Sizzla Kalonji, Protoje, Kabaka Pyramid)",255000
2021-07-29 05:04,Bonnie Raitt,Angel from Montgomery - 2008 Remaster,239240
2021-07-29 05:06,Rainbow Kitten Surprise,All That and More (Sailboat),171025
2021-07-29 05:09,Iyaz,Replay,182306
2021-07-29 05:15,J. Cole,G.O.M.D.,301133
2021-07-29 05:20,Phony Ppl,Why iii Love The Moon.,331826
2021-07-29 05:24,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),220319
2021-07-29 05:27,Sonny Cleveland,Move On,174090
2021-07-29 05:30,Protoje,Who Knows,208466
2021-07-29 05:34,Rex Orange County,Sunflower,252230
2021-07-29 05:38,Chronixx,Here Comes Trouble,234586
2021-07-29 05:41,Frank Ocean,Moon River,188323
2021-07-29 05:45,BØRNS,Electric Love,218106
2021-07-29 05:49,Hippo Campus,Buttercup,226610
2021-07-29 05:52,Logic,Everybody,162346
2021-07-29 05:54,Omar Apollo,Hit Me Up,160000
2021-07-29 05:58,Mac DeMarco,Brother,212746
2021-07-29 06:02,Bryce Vine,Sunflower Seeds,228610
2021-07-29 06:06,Fantan Mojah,Rasta Got Soul,265082
2021-07-29 06:10,Plain White T's,Hey There Delilah,232533
2021-07-29 06:13,The Lumineers,Sleep On The Floor,211851
2021-07-29 06:16,Anderson .Paak,Come Down,169726
2021-07-29 06:21,Yellow Days,Gap in the Clouds,280074
2021-07-29 06:25,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),243786
2021-07-29 06:28,The Head And The Heart,Honeybee,196055
2021-07-29 06:32,Chezidek,All My Life,228250
2021-07-29 06:36,Juanes,La Camisa Negra,216706
2021-07-29 06:38,Wiz Khalifa,See You Again (feat. Charlie Puth),141425
2021-07-29 07:56,Wiz Khalifa,See You Again (feat. Charlie Puth),74858
2021-07-29 07:59,Chronixx,Here Comes Trouble,234586
2021-07-29 08:03,Bryce Vine,Sunflower Seeds,228610
2021-07-29 08:06,Protoje,Rasta Love Feat. Ky-Mani Marley,185312
2021-07-29 08:10,Juanes,A Dios Le Pido,205373
2021-07-29 08:14,Surfaces,Heaven Falls / Fall on Me,240597
2021-07-29 08:18,Fantan Mojah,Rasta Got Soul,265082
2021-07-29 08:21,Frank Sinatra,Fly Me To The Moon,147146
2021-07-29 08:24,Rainbow Kitten Surprise,All That and More (Sailboat),171025
2021-07-29 08:27,Chezidek,All My Life,228250
2021-07-29 08:31,Rihanna,FourFiveSeconds,188238
2021-07-29 08:34,Vulfpeck,Back Pocket,181259
2021-07-29 08:36,Still Woozy,Goodie Bag,146390
2021-07-29 08:40,Bonnie Raitt,Angel from Montgomery - 2008 Remaster,239240
2021-07-29 08:43,Iyaz,Replay,182306
2021-07-29 08:47,Plain White T's,Hey There Delilah,232533
2021-07-29 08:52,Trevor Hall,Green Mountain State,274632
2021-07-29 08:54,Anderson .Paak,Come Down,169726
2021-07-29 08:59,Adele,When We Were Young,290900
2021-07-29 09:03,BØRNS,Electric Love,218106
2021-07-29 09:07,Alphaville,Forever Young,226706
2021-07-29 09:10,Juanes,La Camisa Negra,216706
2021-07-29 21:45,Phony Ppl,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,74280
2021-07-29 21:46,Wiz Khalifa,See You Again (feat. Charlie Puth),88662
2021-07-29 21:49,Phony Ppl,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,194594
2021-07-29 21:54,J. Cole,G.O.M.D.,301133
2021-07-29 21:59,Stevie Wonder,I Just Called To Say I Love You,262240
2021-07-29 22:02,The Strumbellas,Spirits,184649
2021-07-29 22:06,Haddaway,"What Is Love - 7"" Mix",270373
2021-07-29 22:54,Fantan Mojah,Rasta Got Soul,265082
2021-07-29 22:56,Rainbow Kitten Surprise,All That and More (Sailboat),97421
2021-07-29 22:57,Rainbow Kitten Surprise,All That and More (Sailboat),73613
2021-07-29 23:01,Gorillaz,Feel Good Inc.,222640
2021-07-29 23:03,Still Woozy,Window,139293
2021-07-29 23:08,Adele,When We Were Young,290900
2021-07-29 23:14,The Neighbourhood,Sweater Weather,240400
2021-07-29 23:21,Vulfpeck,Back Pocket,181259
2021-07-29 23:24,Juanes,La Camisa Negra,148264
2021-07-30 01:48,Juanes,La Camisa Negra,216707
2021-07-30 01:53,Stevie Wonder,I Just Called To Say I Love You,30027
2021-07-30 01:57,Plain White T's,Hey There Delilah,17
2021-07-30 02:01,Jacob Collier,Time Alone With You (feat. Daniel Caesar),225903
2021-07-30 02:05,Trevor Hall,Green Mountain State,274632
2021-07-30 02:08,Rihanna,FourFiveSeconds,158237
2021-07-30 02:11,Vulfpeck,Back Pocket,181260
2021-07-30 02:15,Rex Orange County,Sunflower,222226
2021-07-30 02:19,Dr. Dog,Nellie,217613
2021-07-30 02:23,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),243787
2021-07-30 02:28,Fantan Mojah,Rasta Got Soul,265083
2021-07-30 02:30,Frank Sinatra,Fly Me To The Moon,147147
2021-07-30 02:32,Juanes,A Dios Le Pido,135400
2021-07-30 02:33,Juanes,A Dios Le Pido,70268
2021-07-30 02:38,Stevie Wonder,I Just Called To Say I Love You,262240
2021-07-30 02:41,Summer Salt,Candy Wrappers,194418
2021-07-30 02:46,Imogen Heap,Hide and Seek,268979
2021-07-30 02:48,Rainbow Kitten Surprise,All That and More (Sailboat),171025
2021-07-30 02:54,Phony Ppl,Why iii Love The Moon.,331826
2021-07-30 02:58,Fruit Bats,When U Love Somebody,271160
2021-07-30 03:02,Phony Ppl,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,194594
2021-07-30 03:06,Bonnie Raitt,Angel from Montgomery - 2008 Remaster,239240
2021-07-30 03:10,Haddaway,"What Is Love - 7"" Mix",270373
2021-07-30 03:14,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),220319
2021-07-30 03:17,Omar Apollo,Hit Me Up,160000
2021-07-30 03:20,The Head And The Heart,Honeybee,196055
2021-07-30 03:25,J. Cole,G.O.M.D.,301133
2021-07-30 03:30,Jim Rovers,Play That Funky Music White Boy,281293
2021-07-30 03:33,Protoje,Who Knows,208466
2021-07-30 03:40,Jacob Collier,All Night Long (feat. Take 6),439000
2021-07-30 03:44,Hozier,Angel of Small Death and the Codeine Scene,219213
2021-07-30 03:48,Bryce Vine,Sunflower Seeds,228610
2021-07-30 03:58,Mac DeMarco,Brother,199562
2021-07-30 04:01,The Beatles,Here Comes The Sun - Remastered 2009,185733
2021-07-30 04:09,The Beatles,Hey Jude - Remastered 2009,431333
2021-07-30 04:13,The Beatles,Come Together - Remastered 2009,259947
2021-07-30 04:17,The Beatles,Let It Be - Remastered 2009,243027
2021-07-30 04:19,The Beatles,I Want To Hold Your Hand - Remastered 2009,146720
2021-07-30 04:23,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",188960
2021-07-30 04:25,The Beatles,Help! - Remastered 2009,139560
2021-07-30 04:27,The Beatles,In My Life - Remastered 2009,146333
2021-07-30 04:29,The Beatles,Eleanor Rigby - Remastered 2009,126533
2021-07-30 04:32,The Beatles,Something - Remastered 2009,182293
2021-07-30 04:35,The Beatles,Day Tripper - Remastered 2009,169613
2021-07-30 04:37,The Beatles,All My Loving - Remastered 2009,127853
2021-07-30 04:39,The Beatles,Yesterday - Remastered 2009,125667
2021-07-30 04:42,The Beatles,Blackbird - Remastered 2009,138387
2021-07-30 04:45,The Beatles,Don't Let Me Down - Remastered 2009,215733
2021-07-30 04:50,The Beatles,Strawberry Fields Forever - Remastered 2009,247320
2021-07-30 04:52,The Beatles,I Saw Her Standing There - Remastered 2009,173947
2021-07-30 04:55,The Beatles,Penny Lane - Remastered 2009,180893
2021-07-30 04:58,The Beatles,Twist And Shout - Remastered 2009,155227
2021-07-30 05:02,The Beatles,"Hello, Goodbye - Remastered 2009",208840
2021-07-30 05:04,The Beatles,Oh! Darling - Remastered 2009,132286
2021-07-30 05:04,The Beatles,Oh! Darling - Remastered 2009,10420
2021-07-30 05:07,Neil Young,Heart of Gold - 2009 Remaster,187013
2021-07-30 05:12,Neil Young,Harvest Moon,303213
2021-07-30 05:15,Neil Young,Old Man - 2009 Remaster,202147
2021-07-30 05:19,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227706
2021-07-30 05:21,Neil Young,Down by the River - 2009 Remaster,132708
2021-07-30 05:25,Neil Young,Only Love Can Break Your Heart,188600
2021-07-30 05:28,"Crosby, Stills, Nash & Young",Ohio,183733
2021-07-30 05:31,Neil Young,Cinnamon Girl - 2009 Remaster,180360
2021-07-30 05:34,Neil Young,After the Gold Rush,225973
2021-07-30 05:38,Neil Young,Comes a Time - 2016 Remaster,185867
2021-07-30 05:46,Neil Young,Like a Hurricane - 2017 Remaster,497493
2021-07-30 05:51,Neil Young,Southern Man,331173
2021-07-30 05:53,Neil Young,The Needle and the Damage Done - 2009 Remaster,123187
2021-07-30 05:58,"Crosby, Stills, Nash & Young",Helpless,30084
2021-07-30 06:02,Neil Young,Rockin' in the Free World,251769
2021-07-30 06:06,Neil Young,Out on the Weekend - 2009 Remaster,271933
2021-07-30 06:09,Neil Young,Don't Let It Bring You Down,176867
2021-07-30 06:17,Neil Young,Cortez the Killer - 2016 Remaster,449960
2021-07-30 06:27,Neil Young,Cowgirl in the Sand - 2009 Remaster,606680
2021-07-30 09:06,Neil Young,Tell Me Why,33442
2021-07-31 00:03,James Taylor,Teach Me Tonight,178800
2021-07-31 00:06,James Taylor,Fire and Rain - 2019 Remaster,203613
2021-07-31 00:10,James Taylor,Carolina in My Mind,238573
2021-07-31 00:14,James Taylor,How Sweet It Is (To Be Loved By You) - 2019 Remaster,216387
2021-07-31 00:18,James Taylor,You've Got a Friend - 2019 Remaster,268867
2021-07-31 00:21,James Taylor,Your Smiling Face,165400
2021-07-31 00:24,James Taylor,Sweet Baby James - 2019 Remaster,173733
2021-07-31 00:27,James Taylor,Mexico - 2019 Remaster,178693
2021-07-31 00:30,Charlie Puth,Change (feat. James Taylor),217560
2021-07-31 00:35,James Taylor,Our Town,247400
2021-07-31 00:38,James Taylor,Country Road - 2019 Remaster,202267
2021-07-31 00:42,James Taylor,Copperline,261267
2021-07-31 00:45,James Taylor,Something in the Way She Moves,189480
2021-07-31 00:50,James Taylor,Shower the People - 2019 Remaster,273307
2021-07-31 00:54,The Doobie Brothers,Takin' It to the Streets,231600
2021-07-31 00:56,James Taylor,You Can Close Your Eyes - 2019 Remaster,149263
2021-07-31 00:59,James Taylor,If I Keep My Heart Out of Sight,177907
2021-07-31 01:02,James Taylor,Don't Let Me Be Lonely Tonight,155200
2021-07-31 01:05,Juanes,La Camisa Negra,6976
2021-07-31 01:05,James Taylor,I Was a Fool to Care - 2019 Remaster,96152
2021-07-31 01:06,Anderson .Paak,Come Down,789
2021-07-31 01:09,Lewis Capaldi,Before You Go,215106
2021-07-31 01:10,Dream Theater,The Shattered Fortress,15774
2021-07-31 01:13,Russ,3:15 (Breathe),184000
2021-07-31 01:17,Beyoncé,Party - Homecoming Live,228208
2021-07-31 01:20,"Tyler, The Creator",IGOR'S THEME,200693
2021-07-31 01:28,Gorillaz,Tranz,162626
2021-07-31 01:43,The Police,Wrapped Around Your Finger - Remastered 2003,314040
2021-07-31 01:46,Ed Sheeran,Hearts Don't Break Around Here,113030
2021-07-31 01:47,Jaden,SYRE,65408
2021-07-31 01:49,"Tyler, The Creator",Lights On (feat. Ryan Beatty & Santigold),149200
2021-07-31 01:50,J. Cole,Intro,31398
2021-07-31 01:54,Frank Ocean,Self Control,249667
2021-07-31 01:56,Sam Tiba,One Call Away,138632
2021-07-31 06:22,Neil Young,Tell Me Why,143678
2021-07-31 06:27,Neil Young,From Hank to Hendrix,317200
2021-07-31 06:29,Neil Young,Everybody Knows This Is Nowhere,149440
2021-07-31 06:35,Neil Young,Powderfinger - 2016 Remaster,330480
2021-07-31 06:41,Neil Young,Thrasher - 2016 Remaster,339960
2021-07-31 06:46,Neil Young,See the Sky About to Rain - 2016 Remaster,302040
2021-07-31 06:52,Neil Young,Razor Love,391160
2021-07-31 06:59,Neil Young,Words (Between the Lines of Age) - 2009 Remaster,407160
2021-07-31 07:06,Neil Young,I'm the Ocean,425960
2021-07-31 07:10,Neil Young,Borrowed Tune,205366
2021-07-31 07:13,Neil Young,When You Dance I Can Really Love,225480
2021-07-31 07:17,Neil Young,A Man Needs a Maid - 2009 Remaster,242226
2021-07-31 07:24,Neil Young,It's a Dream,389426
2021-07-31 07:28,Neil Young,Revolution Blues - 2016 Remaster,243720
2021-07-31 07:31,Neil Young,Mellow My Mind - 2016 Remaster,190954
2021-07-31 07:34,Neil Young,Walk On - 2016 Remaster,162120
2021-07-31 07:38,Neil Young,Hitchhiker,277386
2021-07-31 07:44,Neil Young,Peace Trail,332573
2021-07-31 07:49,Neil Young,Tired Eyes - 2016 Remaster,275377
2021-07-31 07:50,Neil Young,For the Turnstiles - 2016 Remaster,61329
2021-07-31 07:53,Russ,3:15 (Breathe),184000
2021-07-31 07:58,Jaden,BYE,296048
2021-07-31 08:01,Vedo,You Got It,203144
2021-07-31 08:05,Masego,Mystery Lady,228453
2021-07-31 08:08,Souly Had,Crush,159813
2021-07-31 08:10,Russ,STATUS,143414
2021-07-31 08:13,$NOT,Moon & Stars (feat. Maggie Lindemann),187586
2021-07-31 08:16,Kodak Black,Heart Mind,203840
2021-07-31 08:20,Mac Miller,The Spins,195873
2021-07-31 08:22,Blxst,Fck Boys,163200
2021-07-31 08:25,Russ,"Psycho, Pt. 2",161985
2021-07-31 08:29,SAINt JHN,Monica Lewinsky (feat. A Boogie Wit da Hoodie),200474
2021-07-31 08:32,Bryce Vine,Care At All,189225
2021-07-31 08:36,VIC MENSA,"SHELTER (ft. Wyclef Jean, Chance The Rapper)",261706
2021-07-31 08:39,Wale,Good Vibes (Za),172030
2021-07-31 08:42,Russ,Hard For Me,208000
2021-07-31 18:49,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",222986
2021-07-31 18:51,Bryce Vine,La La Land,157146
2021-07-31 18:54,KYLE,Love Me Like You Say You Love Me,139229
2021-07-31 18:57,6LACK,Ex Calling,211960
2021-07-31 19:00,Blxst,Overrated,146938
2021-07-31 19:02,Russ,STATUS,143414
2021-07-31 19:05,Tai Verdes,A-O-K,173640
2021-07-31 19:09,Majid Jordan,Waves of Blue,208746
2021-07-31 19:13,Yung Bleu,Way More Close (Stuck In A Box) (feat. Big Sean),248042
2021-07-31 19:16,Morray,Quicksand,224933
2021-07-31 19:20,Russ,Private,189777
2021-07-31 19:23,G-Eazy,A Little More (feat. Kiana Ledé),212629
2021-07-31 19:27,Phora,Stars in The Sky (feat. Jhené Aiko),254230
2021-07-31 19:31,mike.,White Flag,223381
2021-07-31 19:35,Tory Lanez,Feels (feat. Chris Brown),254666
2021-07-31 19:39,Russ,UGLY (feat. Lil Baby),194285
2021-07-31 19:43,Wiz Khalifa,The Thrill,234333
2021-07-31 19:47,Yung Bleu,Way More Close (Stuck In A Box) (feat. Big Sean),248042
2021-07-31 19:50,Kota the Friend,Outside,203793
2021-07-31 19:53,Tai Verdes,FEELING THIS BAD NEVER FELT SO GREAT,173733
2021-07-31 19:56,Russ,Throne Talks,185843
2021-07-31 19:59,Bazzi,Young & Alive,160465
2021-07-31 20:01,Joey Bada$$,Love Is Only a Feeling,145611
2021-07-31 20:06,Talking Heads,Psycho Killer - 2005 Remaster,261413
2021-07-31 20:11,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296147
2021-07-31 20:15,Talking Heads,Once in a Lifetime - 2005 Remaster,259907
2021-07-31 20:19,Talking Heads,Burning Down the House,241920
2021-07-31 20:23,Talking Heads,Road to Nowhere,259107
2021-07-31 20:28,Talking Heads,Take Me to the River - 2005 Remaster,302520
2021-07-31 20:31,Talking Heads,Sugar on My Tongue - 2005 Remaster,156480
2021-07-31 20:37,Talking Heads,Born Under Punches (The Heat Goes On) - 2005 Remaster,349280
2021-07-31 20:40,Talking Heads,And She Was,219200
2021-07-31 20:44,Talking Heads,Slippery People - Live,240960
2021-07-31 20:48,Talking Heads,Burning Down the House - 2005 Remaster,241773
2021-07-31 20:52,Talking Heads,Life During Wartime - 2005 Remaster,221320
2021-07-31 20:56,Talking Heads,Psycho Killer - Acoustic,258053
2021-07-31 21:01,Talking Heads,Crosseyed and Painless - 2005 Remaster,285613
2021-07-31 21:07,Talking Heads,Girlfriend Is Better - 2005 Remaster,343427
2021-07-31 21:12,Talking Heads,(Nothing But) Flowers - 2005 Remaster,332093
